review_id,user_id,business_id,stars,useful,funny,cool,text,date
NURjdiEEAwHqk1gycdA0kA,z86Xl7V4OjQVGjUJ6xnYag,p3YA779Ju3HnnPQuoxNBXA,1,1,0,0,"I wouldn't wish a serial killer to stay in this place .  Nuff said!

But seriously the minute I pulled up this to this motel it was sketch city!  And I just moved from a rough neighborhood in Los Angeles were people were regularly freebasing on the street.  And for a 150 night. GTFO.

I had no choice to stay here because I already booked on Priceline and it was too late to make any other safer arrangements.  

The lady at the front desk was rude.  She snapped at me she tried to call me twice to say there were no nonsmoking rooms available.  She did not.  Went in to the room and basically the motel rooms you see in tv in movies where people are renting to get high were nicer then this place.  And im certain thats what the rooms are regularly used for.

Because....

PLEASE DONT BRING YOUR PET!  My dog ingested something the short time were were in these filthy rooms.  Her eyes were bugging out of her head and she was tweaking out!  Her eyes became red and irritated and 24 hours late whatever she ingested in this room is still in her system!  Probably drug residue in the dirty carpets!

Also the room smelled of severe cigarette smoke (drug addicts). Burns all over the sheet, beds, and carpets!  

Only positive is was the man working at 6am that checked me out.  ( I slept only and hour and a half all night because my dogs was tweaking out and I was scared to death!) He was very nice and walked me to my car.  I hope he finds a nicer place to work.",2020-02-04 03:53:34
B0WaF_YXrKOtuIJpa15fbQ,nhE0OMJufV3KBy1oCBrpsQ,cv1Jez55v_TIKQROTC38cg,1,3,0,0,"The Best Western in Boomtown is absolutely filthy! The floors were dirty. There were water rings on the tables from the previous occupants. Makes me wonder if my sheets were even clean. The foot protectors that go at the foot of the beds were badly stained, ( or maybe just dirty.) The old man that works the front was rude and unhelpful.",2016-11-15 21:55:28
tEtPo6NmWIhvMPtm-v0Q2g,zM7q1HeyYIYP3_m8byR5ig,Cp-xqpD0qY97LziqEUdJtw,1,1,1,0,The hotel was pretty nice but the security guard named Al was rude. He refused to give me his name when I asked for it which was very unprofessional. Then he proceeded to tell me his boss was Joe Biden if I wanted to report him! This guy was the Paul Blart of hotel security for real. Due to the way we were treated my family will never stay here again. If the hotel management is reading this you should fire Al and call the real Paul Blart,2021-07-25 20:55:01
MbuQawbbnRtP4hR-6Qh9mw,tOPMIfXMZDd3HtM0ZFo04w,tvBz80VKCtWAVbA6VmJufg,2,0,0,0,"The front desk staff was very nice & helpful since I've never stayed at this location.  However, the bar/restaurant was another story.  My first clue shoulda been-hey it's just past HHr but there's only 3 patrons here..... but, I was hungry.  There was no one within 10 ft of me when I walked up to place my order.  The bartender-I think was named Chris, said ""hey you can't stand there"".  I looked around as if he was speaking so rudely to someone else but, noooooo he meant me.  I said I just want to see a menu.  He said you need to stand over here.  This guy was so rude, no wonder there were only 3 patrons.  I had an ok turkey club, bread was so hard I threw it away but the flavor was good.  Martini was ok, no blue cheese olives.
My coworkers told me this guy was rude to them too, they walked across the parking lot to A Loft & had a nicer/polite experience.  I paid $30 for a $15 snack.....",2021-09-29 10:37:40
CJAnnch-rvB-wjtopxU-6A,J5LfxPyDpu-ienhflMLlxA,YLnTB4kllUDfuaYugcB4Dg,1,1,0,0,"First day here my room mate found a underwear by the door as we walked in. The big front desk lady with short boy hair & glasses is so rude and a liar!!! 
She told my room mate that she don't work front desk but she was the one who checked us in. 
She lied that a customer's pet was a service dog just because the customer got lied to that this was a pet friendly hotel! 
I'd give it a negative 0 if possible! 

WORST SERVICE EVER

AC DO NOT WORK-!!! 
Rude service 
And they DO NOT CLEAN YOUR ROOM EVEN THOUGH YOU ALREADY ASKED THEM TO FOR TWO DAYS STRAIGHT",2021-07-07 03:37:21
soqHZn-YugyMdgdq2ld_gA,rEJt8gKOMk7SYGQ11aKJEQ,cv1Jez55v_TIKQROTC38cg,1,1,0,0,"I was treated so awful with staff and i am in a wheel chair the girl behind the desk was rude i asked for manager, she was even ruder and then they had there security and they were worse. I asked to speak to someone higher up they refused kicked my husband and i out we both are in wheel chairs. In this time of Covid and fears how dare anyone speak so awful to people who are spending there money at your facility. We will never return there, I feel they owe me an apology how dare any one treat disable people this way it made me sick. Don't go there if you want respect because you won't get it there . Bad bad bad place to go and spend your money any where else but there.",2020-11-23 20:31:47
DaK3YHoNzQZENIAK_3mfSg,2FBaaRr3ugipiUoYeDxHIA,fnFJuXhNaVAulUTnFdJQ2Q,1,1,0,1,"We were shocked to see such disregard for basic pandemic safety measures here. The management made little to attempt to enforce the indoor mask policy, aside from posting signs which went largely ignored by guests and many of the staff (including a front desk employee). 

Social distancing was entirely ignored, with dozens at the pool during the day and large groups partying in the parking lot. There were groups of children playing and people socializing casually in the hallway outside our room, none of whom are wearing masks. 

The fire alarm went off on Saturday night for a half hour at 3 am until the fire dept. arrived. 

The cleaning staff seemed a bit overwhelmed by the amount of garbage that was left behind by the partygoers throughout the common areas and outside. 

We were originally booked from the 30th the 7th as two combined reservations, but canceled the second portion of our stay as we couldn't get out of here fast enough. This hotel seems to be quite good during normal times, but the number of reviews we've found complaining of the same issues in recent months suggests that it isn't being taken seriously at all.",2020-08-03 16:00:59
7A6YOf8pWSGHFofghT7rTA,dCDf8PPwDGKrH5eWDrUCDg,j7dMQazjHXoBTsbpw5B28Q,1,0,0,0,"Experience worthy of a roadside motel in the middle of nowhere renting rooms by the hour.  Mold and mildew in the shower.  No towels after two days even after I asked for them. Trash in the room not cleared after two days.

No explanation.  No apology.  Just attitude from the Operations Manager who just told me, ""I'm trying to help you.""

Now, when you read that, the assumption might be I was being a jerk; yelling, screaming or otherwise making a scene.  I was not.  I was in hotel management for three years.  I know how difficult some guests can be and I am sensitive to that.  My voice never rose, I was never discourteous or disrespectful.  I did leave the bag of trash that was never removed from my room on the desk to make the point, but even that was not aggressive or rude.

The Hilton is one block down the street and at a similar price point.  Pretty sure they will be getting my business in the future.",2021-07-20 22:49:24
WxOQI0LYAQAAewOGhSAZXg,WW2qXxTrGIUikDjEsNdBMQ,YLnTB4kllUDfuaYugcB4Dg,1,2,1,1,"Very unhappy with this place. We booked a room because there was nothing else available. We decided to go to Reno last minute, and completely forgot that the burning man and the rib cook off was going on. 
Front counter had no clue about the policies and gave us misleading information. 
The cleaning staff forgot to clean our room Sunday morning, I went downstairs to let the front desk know and she told me ""we're over booked and It most likely got overlooked"", there's nothing they can do. We also inform them that our phone line wasn't working not even a busy signal. She insisted someone will be up to fix it and of course no one came. At the time of checkout I let the front counter know about the Inconsistencies of this location and I was not happy. Another front desk (Anita) decided to chime in and called us a liar. Insisting that we had ""don't disturb"" on our door. She pulled up notes in the computer and said the staff indicated that, not to mention she walked by her self and seen ""do not disturb.""She was arguing with me insinuating that we are liars. I calmly told her, why would I lie about my room being cleaned? That makes absolutely no sense. Our room never had a don't disturb sign. If she wants to go up there and take a look. Anita had the nerve to say well I'm sure you guys took it down already. I mean this place is RIDICULOUS! We never got an apology. 

I would never refer this hotel to anybody. They lacked customer service skills, hotel policies, kindness, knowledge of their surroundings, and cleanliness!!!",2019-09-04 04:20:41
zdLpVGp_26OuT3n7njwjjw,EmLc4cCG8vdtUiBo_iiP9g,q5GJL9IhdfAy5hL0-1-wzA,1,0,0,0,"If you are getting married DO NOT USE THIS HOTEL FOR GUESTS OR GETTING READY!!! Shane at the front desk is so nasty and rude I don't know how he has a job! First when we made the room block we were told we'd start with 25 rooms and then add more as they filled up. I asked how many we'd need for 180 people and they said 35-50. Great. Our family took all 25 rooms quickly and when I asked for more they freaked out saying they might be able to give me 10 more but that was pushing it. I said how did this change? And they said they had 5 weddings booked for this Saturday. For a 100 room hotel there never should have been 5 weddings booked. So we had to wait to get more rooms til when the blocks from others weddings reached the 30 day mark and could open up. We ended up having about 6 rooms at another hotel because they couldn't accommodate. Then the day of the wedding we were supposed to be able to check in around 3pm. No one got rooms til 4/430. And they charged everyone different rates than what we contracted with them. And put random holes 3x the amount of the hotel room on their cc. The front desk was beyond rude to everyone and didn't hand out the hotel bags we made. My poor maid of honor was going back and forth trying the make sure they were doing their jobs all day since they weren't. The ""bridal suite"" was just a king bed room. My other bridesmaids were trying to make us switch with their rooms because they were bigger.  I do not recommend this hotel at all!!",2021-08-17 17:08:24
NaQMLxPZtBlZSujIqJW6uQ,vgbJm8X-vqVKJyu5AwhKug,gHt0nq6FM4w0F9OIuebtKA,1,0,0,0,"Checked in the hotel at 10pm January 1st, 2022.  The lady at the front desk was very very rude and uncooperative.  It's was raining very hard outside and gave my family a room very far away.
We get into the room and it's the most disgusting room I have ever been in.  It's smelled like a men's bathroom at a gas station.  Very strong smell of urine and smoke.  Trues to call the front desk from the room phone, however that phone didn't work
I then called on my cell phone to try to cancel the room and get a refund, she replied that she can't because there is no manager there and that she can't cancel it because we booked the room not her.  We then asked if some one could clean the room.  She said that she's the only one there and that we have to deal with it.  There was a big bag of trash outside our door upon entry, and the floor was all cracked and the table was dirty and slimy.
Never stay at this place ever, worst experience with a motel ever.  And even worse was the lady at the front desk.  It's obvious she hates her job and hates interacting with people.",2022-01-02 03:48:22
5eo4RxMFaQlKgsLAAbTF7Q,N0eviKxkzoUEZAfaEVRGbQ,4v80RWA1_BvIQRfp3XLoFA,1,4,1,1,"I stayed here for the last 5 days. I will not be staying here ever again. I thought this would be a good place to stay, it's near a hospital that I'm working at on a contract. There is a lot of restaurants, grocery stores, a Costco... I clearly did not do my research on this hotel. Room look clean when I got into it, room smelled like old cigarettes even though it was a non-smoking room. Tip of the day; go by yourself some dryer sheets and put them in front of the air conditioner and it helps a little bit with the smell. 

I literally slept with the lights on because as soon as you turn the lights off, cockroaches come out of the bathroom. Do to my schedule at the hospital I really didn't have anywhere else to go last minute. you get what you pay for that's for sure, I am willing to pay $100+ a night to stay at a hotel that I know that does not have bugs. This morning I woke up and was bit by something on my stomach and it's still inflamed and red. 

I went to check out today I DIDN'T even ask for my money back for the next 2 days. It was stated that I wouldn't get my money back because I'm canceling ahead of time, and  because of my corporate discount...cool. All I said was I'm leaving because there's bugs in my room and proceeded to explain. Still didn't ask for my money back. The Hispanic girl was really nice, the lady with the short hair not sure if she was some sort of Manager was nothing but rude. She proceeded to go to the room and go look for bugs I'm assuming. I was asked just to wait in the office so I did. she comes back to the office ignores me and ask some maintenance man if they do exterminations for cockroaches. He explained to her they don't do roaches...  she's speaking loud enough to where I can hear her. she explains to his maintenance person that the ""lady out in the office is claiming that there were cockroaches and I don't see any signs of cockroaches"". Here in Tucson we have different bugs here you know living in Tucson. Being totally condescending. No one came back to even tell me to go away, sorry we don't see there's a problem, not a f You, nothing. Literally left me standing there, so I left. One of the rudest Manager or whatever she was I've ever dealt with. 

So I'm keeping it a  real I'm going to put it on social media so NONE of my Traveling Nurses/Scrub Techs go to this hotel. Going to let my Corporate office too.

 When I checked in on Sunday afternoon the staff was so nice and so helpful. This lady today with the short hair, does not need to be in customer service she totally sucks. she can go turn the lights off and see all the little friends with all the legs that come out and then give me attitude. 


I am a traveler, I have been all over the place for work and vacations. I've stayed in third world countries that were cleaner and had more respect than this hotel.

I do not recommend this place.",2019-09-20 22:43:59
96dhONGsEZAwVhhEZmLbXg,6VgfVPOEPXfJ-OnXgQ0hqQ,YLnTB4kllUDfuaYugcB4Dg,1,0,0,0,"If only I could just rate a -0 because honestly this place is your worst nightmare, I mean seriously aren't we in a Pandemic right now! There's not even any sanitizers at the Front Desk nor by the elevators and etc. and not even any signs of COVID safety protocols. Upon check in time I was told that the room was not ready and they told me to come back in 45 minutes which was already passed 5pm and I'd expect that check in time was at 3pm. The front desk agents were so unprofessional and not very helpful. I made a complaint that the blankets and bed sheets were so dirty, and hair under the bed. The room was disgusting it was roached infested whoever is supposed to clean there doesn't care they step on the roaches and leaves them there it was very dirty, Roaches everywhere in the room, shower was so dirty, no extra toilet papers, nor was there any bath / face towels. I tried to see if there was another room available however the agent at the desk said there sold out and even if he was to move us or provide any discount, he would get fired. Spoke to the Manager and all she could do was provide a 25% discount and she said she couldn't do anymore. Absolutely ridiculous I will NEVERRRRR IN MY LIFE WASTE MONEY ON A ROOM LIKE THAT AGAIN. I POSTED PICTURES OF THE ROOM and I demand a full refund. I will def take action and speak to their Corporate especially that we reserved 9 rooms for our party some of us even got bitten from laying on the beds. Lastly there website is false advertisement! They do not serve hot breakfast, there is no complimentary shuttle  and swimming pool is closed. So Disappointing this place was so disgusting. Bugs everywhere, horrible customer service, worst experience ever. DO NOT EVER WASTE YOUR MONEY!!",2021-07-26 09:52:40
4_OGMqEu9ZBe8VgAGuv3Nw,MkkvZNEf1HasCA349yz41A,TTgpKmTSJs1w60DJkWlLWw,1,0,0,0,"If I could provide a negative rating, I would. Where to start. This hotel is not worthy of a Marriott Franchise backing.  Don't be misled Marriott frequenters. This place is beyond run down and very little care has been invested into this property. 

Checking in, we had to wait for the front desk associate to finish up his call, while leaning up against his car that he parks under the front overhang (nice valet touch for him). Once we checked in, I provided him my ID and credit card... he ignored it and said it's not needed. Nice enough guy, but it's apparent he doesn't enjoy his job. 

The hallways have a horrible musty smell and are dirty and dated. However, a step up from my room. (Be sure to check out my pictures)

The room was absolutely disgusting. 
Carpet - stained/worn to the wood
Curtain - mold and nasty finger prints
Walls - dirty/ finger prints/smears every where. 
Bed Skirt -stained (don't want to know)
Bathroom -Sink Cracked, Tiles Cracked
Shower - Mold/ empty soap dispenser
Bed comforter- stained 
Smell - mildew and smoke

This is an absolute joke. All night long, doors slamming, people yelling in the hallways, people hanging out in the parking lot all night. BTW, parking lot had trash everywhere. The highlight of this stay was leaving at 6am. 

I was traveling with three other work associates and all three said their rooms were equally gross and in a similar state. 

There are other hotels within a block. Do yourself a favor and pick one of those. I am definitely not one to complain about hotels in the business categories, but this hotel needs to be immediately addressed by Marriott and the franchise rights should be pulled. 

You have been warned!",2021-10-17 19:50:24
8PRbKhCypo9LUpSGkatpfA,Mdo9CdtaeH0-EhGrNhd22Q,Igrye7ws_ZvPPqMYAhmAjg,1,3,2,0,"THE COURTYARD IN BENSALEM IS THE WORST HOTEL IVE EVER HAD TO DO BUSINESS WITH! THEY ARE RACIST & PREJUDICE ! I had my baby shower on Sunday 10/29 and my family and friends are being falsely accused for a disgusting and completely false accusation! We are being accused of doing drugs and smoking weed during my BABY SHOWER. They are accusing my guests & I of this classless act! In the venue room there was myself, 5 other pregnant women, elderly people & MULTIPLE CHILDREN! The Courtyard Bensalem  has no photographic evidence, no proof just word of mouth. Me and my family and now being changed an exponential large amount for false claims. My baby shower had an amount of 50+ ppl in attendance from all ages, shapes & color. My family and I are of Jamaican decent and we are being radically profiled! Im disgusted in this whole affair and will NEVER do business there again ! None of the staff ever consulting me or my family about the terrible false act at hand, We will MOST DEFINITELY be taking legal action!",2017-11-02 21:28:23
AOQuYeF6Kvcvgwc1Wkhe6g,YVBB9g23nuVJ0u44zK0pSA,TTgpKmTSJs1w60DJkWlLWw,2,0,2,1,"Unremarkable hotel at $159 / night msft rate. Had a late check in with a charming lady at the front desk - very nice and helpful. Unfortunately that and the shuttle bus are the best parts of the hotel. 

Room was average but morning is a disaster. Breakfast isn't kept stocked and the lady stopped even trying after 830. The black lady at the front desk was just about the rudest- no, is the rudest Marriott employee I have ever met - and I have almost 1000 nights in their hotels. She comes across as hating white people. Just an awful experience. They put a 250 dollar hold on my card for one night incidentals - that is a lot of skittles from the pantry. Communications with hotel manager were dropped. 

Stay away. There's a well-run Courtyard very close, and the airport Marriott is worth the extra $50",2014-08-06 02:36:15
F58E_kC9AnrXAsAkDDFBgQ,Uh5AsU4RSjXUKJAVCwaUDw,4WIsdEah3rDcJwlWbx9P0A,1,0,2,0,"My husband and I stayed at this property in some time last year.  The customer service upon check in was friendly and the rooms were well kept and very clean, but we had a bad experience with the owner of the hotel later that evening in the lounge.  He was very dirty and treated the restaurant and bar staff poorly.  Then, after a few beers, he stumbled around introducing himself as the owner.  He was interupting the guests conversations and literally hanging on people.  Putting his arm around strangers.  That was not the problem.  Later that evening, after we had returned from dinner, we saw him sitting at the bar, chain smoking and gambling; which looked to us as extremely unprofessional.  Then, we looked over to see him relieving himself underneath the bar, while he was sitting there gambling.  My husband and I were completely disgusted and left.  We had made a complaint to the front desk at check in, but it seems this is a family owned hotel, and that was his son.  We are not going to further pursue this issue, we just want others to know of our experience.",2007-10-12 22:04:08
1hslBeHjFMpMUCyozYECow,8WUQjlH_j6LZgzr1xz_m_g,YLnTB4kllUDfuaYugcB4Dg,1,0,0,0,"I have traveled extensively over the years and am fine with a simple, no-frills hotel room. This is hands down the WORST hotel that I've ever stayed at. Check in was long, and the person working the front desk was belligerent and rude. The room, which was supposed to be non-smoking, reeked of cigarette smoke and was torn up and dirty. The bed was broken, there was water damage in the bathroom ceiling so that it looked as if the vent would cave in. Seriously do yourself a favor, and sleep in your car instead. My partner and I stayed five minutes in the room before decided that we deserved a better accommodation, so we left. It was really really terrible!",2020-05-27 20:38:03
z4w3lV_1OpKVhNTML96TzQ,0EF7TOAKHC8lQ3HSPfzAhw,Cp-xqpD0qY97LziqEUdJtw,1,0,0,1,"We had reservations at this hotel for a weekend getaway. After a long day of sightseeing in Philadelphia, we got to the hotel around 11:30 at night. They had lost power earlier in the evening but never contacted us to let us know. That in itself was frustrating but the staff was downright rude and unapologetic about it. They told us they couldn't help us at all (even with finding another hotel) and sent us away. There were five staff members literally standing around talking to each other. I can't believe that not one of them could have been on their phone with Hilton trying to find us another place to stay! We ended up fending for ourselves and, due to the late hour and having no connections, had to drive 2+ hours to get another hotel. 

I called the headquarters to complain and they confirmed that this hotel acted poorly and didn't follow through with Hilton's guest policies. They sent my complaint to the hotel to give them a chance to make it right and they never contacted me. 

Clearly, DoubleTree Philadelphia Valley Forge doesn't care about customer service or even righting a wrong. Never again!",2018-03-28 18:00:44
Jcd5YY7z7qIbuzqFfbw82w,M70IZE7R4ZftH0pg2-cqzg,WKDKpjjZ94CrvEiZH4-6xw,1,1,0,0,"This was my husband and my favorite hotel until last week. We stayed at this hotel many times and have recommended this establishment even this last weekend two of their rooms were booked based on our recommendations. We booked a jacuzzi suite for our 27th aniversery because the night we married we stayed with this hotel. Mind you a month early and a smoking room like we had in February when we stayed for Valentine's day. 

 When we arrived I explained this to the front office. We went to our room to find another person's clothing in our room, we called the front desk,two hours later and after another call to the front desk someone came and got the clothing. The jacuzzi was very low on water and construction was going on all around us  very loud construction. We went to the front desk to ask when the smoking policy changed and to ask why we had to call for the email confirmation that changed our room type on October 1 when we booked September 1? The front end person turned us over to a very rude and loud manager who told us we could leave.i was upset that they would treat return guests so badly. I guess the new general manager just doesn't care for his guests if he will allow managers to treat guests like they should just put up with bad service, dirty rooms and a jacuzzi that is broken? We left and went back to our room as this was our aniversery and we planned to have family from out of town meet us late on Friday so leaving was not a viable option.  The construction went on over our head and up and down the whole aisle we were surrounded by banging sawing cutting drilling the whole time early morning to late in the evening. Listening to bad language from the workers and smelling strong odors of pot almost like clockwork at 7:30 pm. I guess that type of smoking is allowed.

The housekeeper  never had towels or toilet paper on her cart, and I had to call many times but it did eventually come about two hours later, each time. The last day we had to use tissues because no toilet paper would come. The jucuzzie was so low on water maintenance would come add water and chemicals to the spa,30 minutes later the spa was so cold we could not use it called again they retuned to tell us the accidentally turned the pump off and they wanted it to be perfect but it was NOT  perfect it was unusable.  The manager of maintenance said we would get 2000 bonus points  but have not gotten them. We used the spa on our aniversery  the 6th only to be chemically burned both us to the point we needed medication and we are still trying to heal. We left Sunday to receive a call from someone at the hotel stating she was sorry and she would call me back but now it is Tuesday and still no customer service here? 

I was told more than once they would make some forms of adjustment for this horrible experience but guess what nothing was done, no one called and everytime I was told it was up to the general manager  not a word, but charged our credit card full price for a room we could not use without injury. Like I said this used to be my favorite place to spend with my spouse,  but after this anniversary I am looking for a place where we are welcome and can use toilet paper.",2017-10-11 01:22:33
2Qq3rIwFrhX9w8MBId3tuQ,LWClwtA42FLOwRptsIskig,7WD63dyoVXKdCFb9ly5EhA,2,3,0,0,"Not impressed by warm cookies.  

Sure you get warm cookies when you check in.  But it doesn't make up for the rude staff.  The musky smell of the rooms. The black mold in the sinks and shower. The water damaged ceilings.  The smelly stained carpet.  This hotel is older but you can tell they did a surface remodel that isn't done well.  The toilet makes a high pitches whistling noise when you flush it that wakes everyone up and the hot and cold handle on the sink are hard to turn on and off.  And the absolutely disgusting ice machine area is another story.  This hotel will work in a pinch I've stayed in worse hotels it isn't as bad as they come but I wouldn't recommend it to anyone if they have a choice between this hotel or another.  The hotel restaurant isn't that great either.   So so food and not so good service.  And like any other airport hotel restaurant slightly overpriced.  Stay somewhere else if you have the chance.",2017-07-09 01:32:17
sXTelUR-P6HM7IVaJLrT-g,xe2S4PbqDKKAQV9dgr6mKg,1dW_kBkpu5PpNydV72UVqQ,1,0,0,0,"Do not stay here. All of the hotel staff was friendly, with the exception of manager. I stayed here almost two years ago, but finally got around to making a yelp account recently. My stay was so bad that i had to visit this page for my first review. I was charged for damages in a room I did not stay in nor pay for. The manager ignored my calls repeatedly, only answering when I used a different number. All the manager cared about was getting money for damages from someone, rather then charging the correct room. 

Also, insects that looked like junebugs were in the vent of the air conditioner. The hotel sent up a maintenance man to kill the visible ones and assumed the problem was fixed.

Before my encounter with the bugs, my stay was nice. The lobby was a nice visual, and the rooms were spacious. A good amount of time has passed since my visit, so i would not doubt upgrades have come to the facility. However, the upper management has made it so I will never allow a Wyndham hotel again access to my credit card. The manager does not care about right and wrong, he cares about money.",2016-03-31 20:03:22
p16Qu9LwRCghKCMpDpGjSg,PJn-o7bM0GKIsxuTS_AQkQ,8T1evnSx7hpX3jQ-CP62dw,1,0,0,0,"Chose this hotel purely due to its proximity to TUC airport. Big mistake, should've stayed at Hampton or Hilton across the street.  This is the first and LAST time for me here...NEVER AGAIN.
First - checked in and got a room# and was told that it's in the west wing, without map it's a scavenger hunt to find Room 117.  Also, at night there are no lights on the grounds near the pool so better bring a flashlight.
Second - didn't rent a car but wanted to go to Tucson Spectrum to catch a movie, but front desk says the hotel shuttle van can only take guest to locations up to 3 miles away...I guess Sheraton don't believe in ""going the extra mile"" to satisfy customer needs.  Well, in this case, it's 2 extra miles, since the Spectrum is 5 miles from the hotel.
Third - walked by a group of hotel staff smoking next the pool, which is adjacent to the restaurant.  What a disgrace to have guests in this high traffic area smell your cigarette puffs.
Fourth - ceiling height inside the hotel walkway is dangerously low. A 6-footer would hit his head on the AC return vents that protrude down from the ceiling...so be prepared to duck or call 911.",2017-11-07 03:42:48
ybgcARKOpXJgy94TlxdHCA,PilmrBxF6veXLZHHfu4y_g,8T1evnSx7hpX3jQ-CP62dw,4,1,0,0,"This hotel has split personalities: motel and hotel. The first would score a 3 and the latter a 4 (minus 1 for drying toiletries). 

I was first assigned a regular, clean room (southwest comp) that smelled of nicotine covered by a blend of old lady perfume and Jersey Shore cologne. I understand that it's not their fault if someone breaks the no smoking room; however, I am surprised that nothing was done to clear it out (although the windows do not open). The room's paint color made it seem a bit institutional, as it had that basic industrial bulk bought tan color. Part of me wondered if this was nicotine stained walls. 

I went to the concierge, and John at the front desk was so gracious. I asked for two beds instead of one, since a friend decided to come slumber party it with me. He upgraded me for free to a room with a balcony. Score! 

In my new room, there weren't any olfactory  offensives. I could open the screen door to the balcony and experience a rare Arizona breeze. The courtyard area is charming, providing a nice view. 

The bed and pillows were significantly better quality, plush yet firm. The beds in the substandard room were squishy, covered with a loud featherbed. But once I settled into my comfy bed, I perused the cable (Showtime!), whilst reading magazines on my iPad, using their complimentary wifi. What a way to relax after anxiously awaiting a plane departure. 

The shower/bathtub was spacious. But more important, it had excellent water pressure and there were plenty of towels provided. 

The complimentary Dasani waters are a nice touch, as is the fruit infused water in the lobby. 

If you can get the upgrade, Four Points is an excellent deal. If you can't, there might be a better option.",2016-08-05 05:19:03
bUaphTdMa8osKaQbJ57kTw,gmO7RDMwqVVTg71Wjd2izQ,1dW_kBkpu5PpNydV72UVqQ,2,0,0,0,"Very disappointed with this hotel. I was getting married at a nearby venue and only picked this hotel because it had a bar that stayed open late. I went to drop off welcome bags for my guests and was completely ignored. I stood there for a good five minutes while the desk clerk was on the phone...didn't even acknowledge me. I don't mind waiting while you're on hold, but at least acknowledge me. I also requested that every one of my guests received a bag as I made several. Well, that didn't happen. One guest had a little fight with them about it. It's not their bags, why do they care so much? When I checked in after my wedding, there were several left over.  Guess they wanted to keep it for themselves. Also, my mother, the mother of the bride, made a reservation for five rooms and they didn't have it! Seriously? They were also very rude to my mom about it. They gave her two rooms for 14 people. Not very much space. The bartender was great, that's about it. I don't recommend booking your wedding block there. They are extremely rude and will probably lose your reservation anyway. Sorry.",2017-08-17 20:05:24
sqjixwlcc8qY-ibM0L2ZZQ,uGJ1BB0sXD-Xd_thY4q63w,EMviUh7Lud2nqnarrqi_tQ,1,2,1,1,"We were looking for a hotel near the airport and a coupon came up for this one, advertising a price of  $69.00 with the exception of the weekend night - Friday and Saturday.
When we arrived on Sunday and checked in, we were told that that was a ""weekend"" night and it would be an added $10.00.  When we pointed out that the ad clearly stated the nights of Friday and Saturday - not Sunday - we got an argument from the very rude and sullen girl at the desk, telling us to ""use the coupon another time"".  Finally, when we asked to see the manager, as we considered this false advertising, she agreed to give us the room for $69.00.  We should have walked out when she first presented us with the extra $10.00 for the room.  It was dirty and smelly, grime everywhere.  When we checked out the next day, the people at the front desk didn't greet us, smile, or even pretend to be professional -- again, they were plain old rude.  Don't go there. .. . for any price.  It was an awful experience.",2012-05-01 17:26:53
2s33Ocs1WQ9U9TcND5RePA,4BGxYHoe0fC5QMQoG3Vilg,tcmFtDXMdP13nnokz34gdA,3,0,0,0,I'm staying in the hotel now and I have to say it's the dirtiest holiday inn I've been in for awhile. I left Denver on a 6:45 flight from Denver. Got the rental car and drive to Tucson to meet my realtor.  I'm a gold holiday inn member and had reservations so just went to my room exhausted. First think I noticed was a toothpick in my trash.  I ignored it. But on a closer inspection I found dirtied lots of it. The beds are very thin and old so when I climbed in I heard the sounds of springs and felt them. The water they use the clean the floor is dirty.  And the list goes on.,2017-01-28 16:04:22
s3_2xEr1l3Db3r6eqXxEbg,njSLDOn8JSfkjNwq6ZHOKQ,iI7KxE78lO9pfSTpTy2fQA,1,1,0,0,"Booked this hotel through Hotels.com--what a disaster. Person on duty in office was unprofessional, both in appearance and actions. Kept complaining about how tired she was. There were lots of questionable people in parking lot and on balconies. Room was filthy--dirty shoe tracks on bathroom floor, mirror with numerous smudges, dirty sink counter top, coffee maker but no coffee cups, dirty carpet, sticky residue on nightstand, smelled of smoke (was told it was a non-smoking room). Disrepair was evident-could pass for a flophouse. I'm actually shocked that Wyndham Hotels has this Travelodge in their holdings--I wonder if upper management has ever visited this ""hotel""? Very disappointed!!",2017-08-08 04:55:20
a3zpjJk7Q1Zm9qWGAKRDwg,T4uEjRxbK3j5cYiNekG0uA,ug2sjYinbU_4N3zdjL0vvw,1,1,0,0,"I have never written a review in my life, but I had such a terrible experience I decided to share. I just got married on Friday and decided to use this hotel for our guests. HUGE MISTAKE. I had a horrible experience. When my now husband and I dropped off our hotel bags the woman at the front desk was rude and short with us. It could have been because 3 other guests were complaining about their experience at the front desk and they were more focused on them, understandable. Fast forward to the night of our wedding, I go to the front desk, in my wedding dress mind you, to check in and they did not have a room for us. When we booked the hotel room block they said they would provide us with a complimentary room, apparently not the case. As I sat there arguing with Nancy at the front desk in my wedding gown, who was EXTREMELY rude BTW, all she said was ""are you part of the wedding block"". I tried to explain to her I WAS the wedding block. A bunch of our family was meeting us at the bar across the street afterwards and we missed seeing them because I spent so much time arguing with the front desk. Nancy was not apologetic, she was not helpful, and apparently struggled with doing her job, booking a room. We ended up getting a room on the opposite side of the world. My best advice, avoid the Courtyard Marriott in Willow Grove and avoid Nancy.",2016-09-07 15:52:28
