business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
96myvjjiQW8ZFp4LrE1gXQ,Westward Look Wyndham Grand Resort and Spa,245 East Ina Road,Tucson,AZ,85704,32.342479,-110.965218,3.0,228,1,"{'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsPriceRange2': '3'}","Event Planning & Services, Restaurants, Hotels, Hotels & Travel, Venues & Event Spaces",
yHiSd7SxMI7UiBxqnTUWTA,Holiday Inn Express & Suites Warminster - Horsham,240 Veterans Way,Warminster,PA,18974,40.1952765,-75.078362,4.0,30,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Hotels & Travel, Event Planning & Services, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
0CQKkD-a3jFWA4l7n52jxA,Homewood Suites by Hilton Horsham Willow Grove,720 Blair Mill Rd,Horsham,PA,19044,40.1596977006,-75.1416774,3.5,14,1,,"Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '0:0-6:0', 'Tuesday': '0:0-6:0', 'Wednesday': '0:0-6:0', 'Thursday': '0:0-6:0', 'Friday': '0:0-6:0', 'Saturday': '0:0-6:0', 'Sunday': '0:0-6:0'}"
HDQyEpOqoowQyQzMoP_Jjw,Sheraton Valley Forge Hotel,480 N Gulph Rd,King of Prussia,PA,19406,40.0896765,-75.4096165,3.0,64,1,"{'WiFi': ""u'paid'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True'}","Hotels, Hotels & Travel, Venues & Event Spaces, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
hu3UluXzpXN1mFaWM4Qpwg,Hilton Tucson East,7600 E Broadway,Tucson,AZ,85710,32.2195514301,-110.830362,3.0,151,1,"{'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
iJD9oRbra_xeD6GQXF1IUA,Days Inn Tucson Convention Center,222 South Freeway,Tucson,AZ,85745,32.2190421,-110.9806081,2.0,11,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-12:0', 'Tuesday': '0:0-12:0', 'Wednesday': '0:0-12:0', 'Thursday': '0:0-12:0', 'Friday': '0:0-12:0', 'Saturday': '0:0-12:0', 'Sunday': '0:0-12:0'}"
V3h3Yw2BgARPGdrHHFpsnA,Courtyard by Marriott Philadelphia Devon/Villanova,762 W Lancaster Avenue,Wayne,PA,19087,40.0461990127,-75.4115455715,3.0,16,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'WiFi': ""u'free'""}","Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
FCiXWj7oZ4XsAeBrOYTy9A,Hilton Garden Inn Kennett Square,815 E Baltimore Pike,Kennett Square,PA,19348,39.8607913,-75.6868952,3.5,36,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
jMqEQYBIztLtcvnTujfHUA,Hyatt Centric Center City Philadelphia,1620 Chancellor St,Philadelphia,PA,19103,39.9493052,-75.1689368,4.0,29,1,"{'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels, Event Planning & Services, Venues & Event Spaces, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
zwOfWSiMbNVhIk3NXNUrIw,Hampton Inn Doylestown,1570 Easton Rd,Warrington,PA,18976,40.2638076511,-75.1324785539,3.5,25,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
dkxCH6f6-YXsmfWDEiZs-Q,Hawthorn Suites By Wyndham Philadelphia Airport,4630 Island Avenue,Philadelphia,PA,19153,39.8884,-75.230898,2.0,57,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels & Travel, Hotels",
QbXDwb4WE4bWtpbLNhMTLA,Homewood Suites by Hilton Reno,5450 Kietzke Ln,Reno,NV,89511,39.4658430979,-119.7898685932,3.5,73,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
ma9zcqAdxJpMdeg5-UGNLw,DoubleTree by Hilton Hotel Tucson - Reid Park,445 S Alvernon Way,Tucson,AZ,85711,32.2152705896,-110.9086172,3.0,137,1,"{'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': 'None', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'False', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False'}","Food, Restaurants, Mexican, Hotels & Travel, Event Planning & Services, Specialty Food, Hotels, Steakhouses","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
lZX5_8qspEXtMJGFQ0-Mow,Philadelphia Marriott Downtown,"1201 Market Street, (guest entrance at 1200 Filbert Street).",Philadelphia,PA,19107,39.952534,-75.160578,3.0,595,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'HasTV': 'True', 'WiFi': ""u'paid'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2'}","Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
XuC0WlUNm7IKzyoAQIw-7A,Holiday Inn Express Philadelphia NE - Langhorne,3101 W Cabot Blvd,Langhorne,PA,19047,40.1900503,-74.8672976,3.0,54,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels & Travel, Venues & Event Spaces, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
9FYoGKO-d6LEgQzs-gVawA,"Desmond Hotel Malvern, a DoubleTree by Hilton",1 Liberty Blvd,Malvern,PA,19355,40.0556379212,-75.5269138112,3.0,87,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'HasTV': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'free'"", 'BikeParking': 'True'}","Hotels, Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
9EBLwI8xoxjv9dfM1XyQQg,Comfort Inn & Suites Pottstown - Limerick,99 Robinson St,Pottstown,PA,19464,40.255329,-75.659367,2.5,25,0,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
lQwSrnzTxhssWHRGyq5rvQ,Wyndham Philadelphia Historic District,400 Arch St,Philadelphia,PA,19106,39.9520404,-75.147515,2.5,211,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Venues & Event Spaces, Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
oJz-ALy7BOHSTXfjY-1phg,SpringHill Suites by Marriott Philadelphia West Chester/Exton,730 E Eagleview Blvd,Exton,PA,19341,40.0676751,-75.6760826,2.5,5,1,"{'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1R8dBxjturrSQjuPQ6WIdw,Fairfield Inn Tucson Airport,6955 S Tucson Blvd,Tucson,AZ,85706,32.1258943,-110.933116,3.0,11,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Event Planning & Services",
VEsI9_aDFzIrk8wh0QCOAw,Hilton Philadelphia City Avenue,4200 City Ave,Philadelphia,PA,19131,40.004346,-75.21854,2.5,126,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '3', 'HasTV': 'True', 'DogsAllowed': 'False'}","Event Planning & Services, Hotels & Travel, Restaurants, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
3M9epgbtI4QeyhWCX8vQWA,Residence Inn by Marriott,6477 E Speedway Blvd,Tucson,AZ,85710,32.2364408,-110.8545282,3.5,12,0,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Apartments, Hotels & Travel, Home Services, Real Estate, Event Planning & Services, Hotels","{'Monday': '6:0-5:30', 'Tuesday': '6:0-5:30', 'Wednesday': '6:0-5:30', 'Thursday': '6:0-5:30', 'Friday': '6:0-5:30', 'Saturday': '6:0-5:30', 'Sunday': '6:0-5:30'}"
j0BboZmuQ4B1UIzhJ1VIBA,Quality Inn & Suites,7411 N. Oracle Rd,Tucson,AZ,85704,32.3414188,-110.9777663,4.0,6,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel",
vAjNHtuCm1Pwu47PEOTwXA,Extended Stay America - Philadelphia - Airport - Tinicum Blvd.,9000 Tinicum Blvd,Philadelphia,PA,19153,39.8840025672,-75.2481961274,1.5,65,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
kMphmpnDDx8Rkd90pPixvg,Best Western Plus Sparks-Reno Hotel,55 E Nugget Ave,Sparks,NV,89431,39.533337,-119.7425587,4.0,33,1,,"Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
S-_Z60nFMGfoHr-_hTtZqw,Days Inn by Wyndham Horsham Philadelphia,245 Easton Road,Horsham,PA,19044,40.1766492003,-75.1288039316,2.0,65,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'DogsAllowed': 'True'}","Hotels, Hotels & Travel, Event Planning & Services",
WFjLT_cxlf2dcXxyARkmZA,Super 8 by Wyndham Meadow Wood Courtyard,5851 S. Virginia Street,Reno,NV,89502,39.4727993,-119.7884812,2.0,32,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels & Travel, Hotels",
EYoA7Zwg92rDj6pMAQQLTA,JW MarriottTucson Starr Pass Resort & Spa,3800 W. Starr Pass Boulevard,Tucson,AZ,85745,32.2158827898,-111.0501641035,3.5,437,1,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'WiFi': ""u'paid'"", 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False'}","Day Spas, Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel, Beauty & Spas, Resorts","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
PkwUe3k4Z70XxhIzLs2EbQ,Residence Inn by Marriott Philadelphia Glen Mills/Concordville,11 Fellowship Rd,Glen Mills,PA,19342,39.878286,-75.516798,4.0,15,1,"{'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True'}","Hotels & Travel, Venues & Event Spaces, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
IwI4wpDfG-OtZA4hQTNioQ,Holiday Inn Express & Suites Limerick - Pottstown,15 Keystone Dr,Limerick,PA,19468,40.2162471783,-75.5506349112,3.0,17,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Hotels & Travel, Venues & Event Spaces, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
jVtoisBOkIE0xCEkrGaA3w,Holiday Inn Express & Suites - West Chester,1310 Wilmington Pike,West Chester,PA,19382,39.906078,-75.567717,2.5,17,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
sc42acOJtN2_4bSth9o0Ow,Embassy Suites by Hilton Tucson Paloma Village,3110 E Skyline Dr,Tucson,AZ,85718,32.3222185,-110.9268659,4.0,89,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False'}","Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
jEY-LeOc8xhWRErQGRY9SA,"Homewood Suites by Hilton Newtown - Langhorne, PA",110 Pheasant Run,Newtown,PA,18940,40.2248931446,-74.9131804705,3.0,34,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
KGvGSfvlWzurRu247ckEPw,Four Points by Sheraton Philadelphia City Center,1201 Race St,Philadelphia,PA,19107,39.9560366,-75.1591784,3.0,126,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}","Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
tvBz80VKCtWAVbA6VmJufg,Four Points by Sheraton Philadelphia Airport,4101A Island Ave,Philadelphia,PA,19153,39.8915307681,-75.2326749154,2.5,138,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True'}","Event Planning & Services, Airports, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
dOsnD7qrpUIH8oiSPdmFSg,Comfort Inn Levittown - Bensalem,6401 Bristol Pk,Levittown,PA,19057,40.1239465,-74.8400799,1.5,19,0,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
YwZKgE9qeVJp2ziQKcjREA,Hilton Garden Inn Newtown Square Radnor,3743 W Chester Pike,Newtown Square,PA,19073,39.9877412,-75.4051972,3.0,25,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}","Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
4WIsdEah3rDcJwlWbx9P0A,SureStay Plus Hotel by Best Western Reno Airport,1981 Terminal Way,Reno,NV,89502,39.5074384,-119.7783938,3.0,155,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False'}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
Igrye7ws_ZvPPqMYAhmAjg,Courtyard by Marriott,3820 Tillman Dr,Bensalem,PA,19020,40.115612,-74.962768,3.5,28,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
NQSf5mfLEuGGGPTbimdlxQ,Comfort Inn & Suites,4850 South Hotel Drive,Tucson,AZ,85714,32.1637386,-110.9151314,3.0,13,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
aegLzQg5DDE3x1hVhlllfg,Residence Inn by Marriott Tucson Airport,2660 East Medina Road,Tucson,AZ,85756,32.129681,-110.9320235252,4.0,43,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True'}","Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces, Bed & Breakfast","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
fJhOwBljOz3VJV-BhCB3hg,"Home2 Suites by Hilton Philadelphia - Convention Center, PA",1200 Arch St,Philadelphia,PA,19107,39.9536826978,-75.159804225,3.5,144,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
